,순위,영화명,개봉일,좌석판매율,좌석점유율,좌석수,매출액,누적매출액,관객수,누적관객수,년도,장르,등급
2205,116,에로 킬러 에리카,2019-01-24,0.101,0.0,2413,1183000,1183000,244,244,2019,,
2206,116,옆집 누나의 성물,2019-12-27,0.088,0.0,2763,1183000,1183000,244,244,2019,,
2207,116,원초적 관계,2019-02-21,0.098,0.0,2478,1183000,1183000,244,244,2019,,
2208,116,음란야도,2019-09-05,0.095,0.0,2563,1183000,1183000,244,244,2019,,
2209,116,이웃집 형수-무삭제,2019-04-16,0.097,0.0,2512,1183000,1183000,244,244,2019,,
2210,116,젊은엄마 그리고 섹스,2019-08-29,0.089,0.0,2714,1183000,1183000,244,244,2019,,
2211,116,정사 그녀의 언니,2019-12-27,0.09,0.0,2705,1183000,1183000,244,244,2019,,
2212,116,조선음란기방 옥미향 명기열전,2019-01-03,0.093,0.0,2611,1183000,1183000,244,244,2019,,
2213,116,최음섹스,2019-11-08,0.088,0.0,2761,1183000,1183000,244,244,2019,,
2214,116,친구엄마 그리고 정사-무삭제판,2019-01-30,0.101,0.0,2413,1183000,1183000,244,244,2019,,
2215,116,투명섹스와 그녀의 블랙홀,2019-02-21,0.091,0.0,2658,1183000,1183000,244,244,2019,,
2216,116,그녀의 섹스테크닉,2019-02-07,0.102,0.0,2377,1178000,1178000,243,243,2019,,
2217,116,에로 킬러 마리아,2019-01-31,0.1,0.0,2411,1178000,1178000,243,243,2019,,
2218,116,착한처제 2019,2019-10-25,0.093,0.0,2586,1290000,1290000,243,243,2019,,
2219,116,베를린 천사의 시,1993-05-15,0.394,0.0,606,1762000,4697000,239,761,2019,,
2220,116,불안은 영혼을 잠식한다,1997-11-22,0.389,0.0,606,1688000,5170000,236,734,2019,,
2221,116,호우시절,2009-10-08,0.088,0.0,2658,1934000,2143839500,235,288351,2019,멜로/로맨스,15
2222,116,극장판 헬로카봇 : 백악기 시대,2018-08-01,0.39,0.0,596,1623000,6591155500,233,879682,2019,애니메이션,전체
2223,116,하우스 오브 스피리트,1993-12-24,0.278,0.0,836,1120000,1231000,233,270,2019,,
2224,116,암수살인,2018-10-03,0.57,0.0,407,3182500,32998321048,232,3789553,2019,범죄,15
2225,116,변호인,2013-12-18,0.7,0.0,330,2295000,82874748788,231,11375123,2019,드라마,15
2226,116,티켓다방 2,2019-12-26,0.077,0.0,2939,1114000,1114000,229,229,2019,,
2227,116,별을 쫓는 아이,2011-08-25,0.163,0.0,1372,1582500,447701392,224,64014,2019,애니메이션,전체
2228,116,명탐정 코난:진홍의 연가,2017-08-02,0.464,0.0,480,1560777,3273550538,223,450705,2019,애니메이션,12
2229,116,판도라,2016-12-07,1.042,0.0,214,1561000,36069197064,223,4585116,2019,드라마,12
2230,116,명량,2014-07-30,0.035,0.0,6288,1194500,135757000000,221,17615658,2019,사극,15
2231,116,위대한 레보스키,1998-10-24,0.345,0.0,636,1004000,2288000,220,404,2019,,
2232,116,사돈 처녀 2,2019-09-05,0.079,0.0,2768,1084000,1084000,219,219,2019,,
2233,116,어린 처형 2,2019-08-01,0.069,0.0,3097,1497000,1497000,215,215,2019,,
2234,116,장사의 꿈,1985-10-08,0.19,0.0,1112,424000,424000,212,212,2019,,
2235,116,아이덴티피케이션 오브우먼(보디우먼),1989-11-25,0.146,0.0,1444,1152000,1152000,211,211,2019,,
2236,116,BJ노는이모,2019-12-02,0.069,0.0,3008,1056000,1056000,210,210,2019,,
2237,116,박열,2017-06-28,0.484,0.0,433,1125000,18096420795,210,2359707,2019,드라마,12
2238,116,신데렐라,2018-12-01,0.156,0.0,1338,3051000,38746000,210,1754,2019,멜로/로맨스,전체
2239,116,어린 식모,2019-09-19,0.08,0.0,2578,990000,990000,208,208,2019,,
2240,116,원정녀 1호의 사연,2019-09-24,0.072,0.0,2847,1048000,1048000,207,207,2019,,
2241,116,극한수업,2019-10-21,0.071,0.0,2867,1039000,1039000,204,204,2019,,
2242,116,맘마미아!2,2018-08-08,0.232,0.0,875,1592500,19609112503,203,2294087,2019,뮤지컬,12
2243,116,젊은 미망인,2019-01-29,0.068,0.0,2865,996000,996000,196,196,2019,,
2244,116,집시의 시간,1993-02-06,0.308,0.0,636,942000,1501000,196,307,2019,,
2245,116,딸의 친구 4,2019-07-11,0.068,0.0,2847,1012000,1012000,195,195,2019,,
2246,116,엄마 애인 2,2019-03-14,0.069,0.0,2799,990000,990000,195,195,2019,,
2247,116,왕의 남자,2005-12-29,0.386,0.0,505,2115000,66018145400,195,10513976,2019,,
2248,116,7호실,2017-11-15,1.0,0.0,194,2328000,2679844639,194,348017,2019,코미디,15
2249,116,다방엄마,2019-03-28,0.059,0.0,3248,1425000,1425000,194,194,2019,,
2250,116,형,2016-11-23,1.0,0.0,194,2328000,23133206693,194,2982514,2019,코미디,12
2251,116,어린 이모 2,2019-08-22,0.062,0.0,3073,1413000,1413000,193,193,2019,,
2252,116,킬러의 보디가드,2017-08-30,0.042,0.0,4582,1513098,14022105398,193,1722017,2019,액션,15
2253,116,태풍을 일으킨 사나이,1975-11-06,0.173,0.0,1112,386000,984000,193,503,2019,,
2254,116,23 아이덴티티,2017-02-22,1.0,0.0,192,1728000,13611376135,192,1676011,2019,스릴러,15
2255,116,관전녀,2019-10-10,0.066,0.0,2879,1000000,1000000,191,191,2019,,
2256,116,아나스타샤,1997-12-20,0.337,0.0,566,366000,12937000,191,5973,2019,,
2257,116,가슴 큰 여자친구,2019-03-08,0.069,0.0,2730,978000,978000,189,189,2019,,
2258,116,바다의 사자들,1976-08-19,0.168,0.0,1112,374000,374000,187,187,2019,,
2259,116,서유기 월광보합,1995-09-16,0.644,0.0,290,2797500,14665500,187,1741,2019,,
2260,116,처제의 일기,2019-09-26,0.065,0.0,2876,988000,988000,187,187,2019,,
2261,116,막내 이모,2019-07-18,0.065,0.0,2847,982000,982000,186,186,2019,,
2262,116,옆집 아가씨,2019-03-15,0.066,0.0,2799,972000,972000,186,186,2019,,
2263,116,딸의 애인 3,2019-12-05,0.063,0.0,2876,979000,979000,184,184,2019,,
2264,116,보도드라이버: 풀코스,2019-06-14,0.068,0.0,2674,1110000,1110000,184,184,2019,,
2265,116,시월드,2019-06-21,0.071,0.0,2566,918000,918000,184,184,2019,,
2266,116,검은 사제들,2015-11-05,1.0,0.0,183,2012000,42412952592,183,5443232,2019,미스터리,15
2267,116,친절한 금자씨,2005-07-29,0.989,0.0,185,2322500,20503781593,183,3122056,2019,,
2268,116,내 여자의 남자들,2019-09-27,0.06,0.0,2970,970000,970000,181,181,2019,,
2269,116,막내 형수,2019-06-06,0.063,0.0,2847,955000,955000,180,180,2019,,
2270,116,어린고모,2019-05-15,0.062,0.0,2876,955000,955000,180,180,2019,,
2271,116,딸의 애인 2,2019-01-30,0.064,0.0,2775,958000,958000,179,179,2019,,
2272,116,막내 형수 2,2019-11-28,0.06,0.0,2953,961000,961000,178,178,2019,,
2273,116,음란한 모녀의 정사,2019-12-02,0.063,0.0,2818,959000,959000,178,178,2019,,
2274,116,첫경험 2,2019-08-08,0.062,0.0,2837,961000,961000,178,178,2019,,
2275,116,해피엔드,1999-12-11,0.39,0.0,456,1475000,3633000,178,438,2019,드라마,15
2276,116,번개맨의 비밀,2018-12-06,0.423,0.0,418,996000,395122050,177,51040,2019,가족,전체
2277,116,어린 누나 3,2019-05-02,0.06,0.0,2932,948000,948000,177,177,2019,,
2278,116,강남 며느리,2019-10-11,0.057,0.0,3064,955000,955000,176,176,2019,,
2279,116,괴물,2006-07-27,0.83,0.0,212,1581000,66717700300,176,10917400,2019,,
2280,116,딸의 친구 3,2019-03-21,0.061,0.0,2839,952000,952000,176,176,2019,,
2281,116,어린 엄마 3,2019-05-30,0.058,0.0,2990,947000,947000,176,176,2019,,
2282,116,관전남,2019-07-25,0.061,0.0,2868,951000,951000,175,175,2019,,
2283,116,여배우: 섹스수업,2019-04-05,0.059,0.0,2932,948000,948000,174,174,2019,,
2284,116,종횡사해,1991-02-14,0.119,0.0,1453,1482500,4481500,174,604,2019,,
2285,116,황야는 통곡한다,1971-01-24,0.153,0.0,1132,334000,750000,174,312,2019,,
2286,116,어린 형수 4,2019-01-04,0.061,0.0,2799,946000,946000,173,173,2019,,
2287,116,형부를 탐하다,2019-04-10,0.05,0.0,3457,951000,951000,173,173,2019,,
2288,116,홍등,1993-01-01,0.11,0.0,1560,346000,873000,173,288,2019,,
2289,116,남편친구들,2019-05-08,0.059,0.0,2913,938000,938000,172,172,2019,,
2290,116,미녀와 야수,1992-07-04,0.18,0.0,952,1154000,1523260500,172,148702,2019,멜로/로맨스,전체
2291,116,미녀와 야수,1992-07-04,0.18,0.0,952,1154000,1523260500,172,148702,2019,판타지,전체
2292,116,"유기농 섹드립 로맨스 ""오목리 미스킴""",2019-04-11,0.059,0.0,2888,944000,944000,172,172,2019,,
2293,116,등산의 참맛,2019-01-15,0.061,0.0,2772,942000,942000,171,171,2019,,
2294,116,발기찬 처가살이,2019-02-12,0.061,0.0,2762,942000,942000,171,171,2019,,
2295,116,어린 엄마 2,2019-03-28,0.061,0.0,2791,942000,942000,171,171,2019,,
2296,116,너 말고 니 언니,2019-04-17,0.064,0.0,2618,871000,871000,170,170,2019,,
2297,116,상류시대,2019-01-03,0.059,0.0,2835,943000,943000,170,170,2019,,
2298,116,천박한 누나,2019-02-27,0.061,0.0,2771,940000,940000,170,170,2019,,
2299,116,관전TV,2019-11-01,0.058,0.0,2878,933000,933000,169,169,2019,,
2300,116,내방에 일본여자가 있다,2019-02-12,0.06,0.0,2808,938000,938000,169,169,2019,,
2301,116,누나의 맛,2019-06-19,0.058,0.0,2876,933000,933000,169,169,2019,,
2302,116,막내 처제,2019-11-14,0.061,0.0,2768,934000,934000,169,169,2019,,
2303,116,브레이킹 더 웨이브,1996-12-07,0.505,0.0,334,1864000,3122000,169,320,2019,,
2304,116,섹파어플,2019-12-13,0.056,0.0,3000,933000,933000,169,169,2019,,
2305,116,스튜디오,2019-02-27,0.059,0.0,2858,938000,938000,169,169,2019,,
2306,116,식모-머피의 법칙,2019-11-20,0.065,0.0,2573,916000,916000,169,169,2019,,
2307,116,어린 처제 3,2019-05-09,0.058,0.0,2903,932000,932000,169,169,2019,,
2308,116,어린 형수 5,2019-10-17,0.056,0.0,3001,934000,934000,169,169,2019,,
2309,116,우리 도련님,2019-02-25,0.059,0.0,2845,938000,938000,169,169,2019,,
2310,116,음란한 병원,2019-04-17,0.059,0.0,2833,938000,938000,169,169,2019,,
2311,116,첫경험 3,2019-12-19,0.058,0.0,2899,933000,933000,169,169,2019,,
2312,116,친구부부,2019-11-08,0.058,0.0,2877,933000,933000,169,169,2019,,
2313,116,쉬리,1999-02-13,0.439,0.0,380,1002000,1002000,167,167,2019,,
2314,116,해운대,2009-07-22,0.029,0.0,5610,934000,81027925000,167,11324958,2019,액션,12
2315,116,화끈한 룸메이트,2019-05-16,0.063,0.0,2610,858000,858000,166,166,2019,,
2316,116,레드 바이올린,1999-11-06,0.256,0.0,636,806000,806000,163,163,2019,,
2317,116,"처제는, 처제와, 처제의...",2019-05-30,0.06,0.0,2685,850000,850000,162,162,2019,,
2318,116,가싶녀,2019-12-12,0.061,0.0,2612,895000,895000,161,161,2019,,
2319,116,보도드라이버: 떡마차,2019-05-17,0.061,0.0,2610,848000,848000,161,161,2019,,
2320,116,독전,2018-05-22,1.0,0.0,160,1280000,43486831113,160,5063844,2019,범죄,15
2321,116,식모-아내의 친구,2019-10-17,0.061,0.0,2611,888000,888000,160,160,2019,,
2322,116,아내와 처제,2019-11-13,0.063,0.0,2532,888000,888000,160,160,2019,,
2323,116,금지된 장난,1992-09-26,0.032,0.0,4882,318000,6446000,159,2769,2019,,
2324,116,완벽한 타인 : 비밀의 스와핑,2019-09-06,0.062,0.0,2503,858000,858000,157,157,2019,,
2325,116,더 테러 라이브,2013-07-31,1.0,0.0,156,1248000,39870954381,156,5584295,2019,범죄,15
2326,116,베를린,2013-01-30,1.0,0.0,156,1248000,52358372637,156,7166688,2019,액션,15
2327,116,암살,2015-07-22,1.0,0.0,156,1248000,98468435781,156,12706819,2019,액션,15
2328,116,서치,2018-08-29,0.378,0.0,404,1100500,25284465345,153,2950097,2019,드라마,12
2329,116,여름이야기,1998-06-13,0.189,0.0,808,1162000,8543000,153,1196,2019,,
2330,116,완전한 세상,1994-01-15,0.252,0.0,606,1049000,1112000,153,174,2019,,
2331,116,21 브릿지: 테러 셧다운,2020-01-01,1.0,0.0,151,1661000,1661000,151,151,2019,스릴러,15
2332,116,아수라,2016-09-28,1.0,0.0,150,1658000,20582479662,150,2594695,2019,범죄,19
2333,116,스트레이트 스토리,2001-11-30,0.17,0.0,848,718000,1006000,145,289,2019,,
2334,116,예수의 마지막 유혹,2002-01-25,0.226,0.0,636,722000,722000,144,144,2019,,
2335,116,툴리,2018-11-22,0.77,0.0,187,840000,303323000,144,37385,2019,드라마,15
2336,116,심판자들,2018-04-13,0.734,0.0,188,696000,8611000,138,3328,2019,,
2337,116,여중생A,2018-06-20,0.971,0.0,141,951500,812637500,137,97986,2019,드라마,12
2338,116,아이 필 프리티,2018-06-06,1.0,0.0,136,1224000,2128318300,136,240433,2019,코미디,15
2339,116,의적 로빈후드,1991-07-20,0.12,0.0,1132,272000,272000,136,136,2019,,
2340,116,서울의 휴일,1956-11-21,0.096,0.0,1404,270000,800000,135,412,2019,,
2341,116,메이드 인 홍콩,1998-05-02,0.449,0.0,296,909000,909000,133,133,2019,,
2342,116,신비한 동물들과 그린델왈드의 범죄,2018-11-14,0.801,0.0,166,798000,20817381118,133,2414195,2019,판타지,12
2343,116,바르데즈,1973-03-16,0.165,0.0,800,264000,264000,132,132,2019,,
2344,116,야반가성,1996-01-27,0.519,0.0,254,1214000,3205000,132,458,2019,,
2345,116,대열차강도,1979-08-11,0.325,0.0,400,260000,260000,130,130,2019,,
2346,116,옆집소녀3,2019-09-11,0.047,0.0,2765,700000,700000,130,130,2019,,
2347,116,도둑,2014-05-01,0.12,0.0,1060,648000,970000,128,289,2019,,
2348,116,극장판 유희왕 더 다크 사이드 오브 디멘션즈,2016-06-09,1.0,0.0,127,1270000,258319200,127,32374,2019,애니메이션,전체
2349,116,시간이탈자,2016-04-13,1.0,0.0,127,762000,9732600195,127,1202511,2019,스릴러,15
2350,116,특종: 량첸살인기,2015-10-22,1.0,0.0,127,762000,4755525118,127,616608,2019,스릴러,15
2351,116,아메리칸 뷰티,2000-02-26,0.194,0.0,636,606000,606000,124,124,2019,,
2352,116,그들도 우리처럼,1990-11-10,0.079,0.0,1536,244000,734000,122,310,2019,,
2353,116,오피스텔-잘하는애들로,2019-06-07,0.043,0.0,2806,663000,663000,122,122,2019,,
2354,116,비정성시,1990-01-26,0.285,0.0,424,612000,9237500,121,1449,2019,,
2355,116,양철북,1988-05-05,0.116,0.0,1040,242000,2482000,121,1236,2019,,
2356,116,여대생들의은밀한아르바이트,2019-05-07,0.042,0.0,2821,657000,657000,119,119,2019,,
2357,116,극장판 안녕 자두야,2016-05-04,0.886,0.0,132,829000,2139119500,117,280656,2019,애니메이션,전체
2358,116,미라클 문 페스티벌 츠키우타. 버추얼 라이브 2019 사계 딜레이 뷰잉 ~가을 버전~,2019-12-22,0.625,0.0,187,3510000,3510000,117,117,2019,,
2359,116,미라클 문 페스티벌 츠키우타. 버추얼 라이브 2019 사계 딜레이 뷰잉 ~겨울 버전~,2019-12-22,0.62,0.0,187,3479000,3479000,116,116,2019,,
2360,116,장모의유혹,2019-02-22,0.04,0.0,2850,764000,764000,116,116,2019,,
2361,116,밝히는그녀들,2019-12-12,0.039,0.0,2869,652000,652000,114,114,2019,,
2362,116,악마는 프라다를 입는다,2006-10-25,0.179,0.0,636,558000,8378107400,114,1378240,2019,,
2363,116,자매의은밀한스와핑-무삭제,2019-02-15,0.04,0.0,2806,650000,650000,113,113,2019,,
2364,116,폐교,2019-09-05,0.038,0.0,2944,670300,670300,113,113,2019,,
2365,116,우아한 거짓말,2014-03-13,1.018,0.0,110,560000,11732979300,112,1619983,2019,드라마,12
2366,116,맛있는엄마들,2019-09-27,0.037,0.0,2934,643000,643000,111,111,2019,,
2367,116,아내의유혹,2019-10-25,0.035,0.0,3084,644000,644000,111,111,2019,,
2368,116,가슴큰엄마들,2019-08-16,0.039,0.0,2806,638000,638000,110,110,2019,,
2369,116,강철비,2017-12-14,1.0,0.0,110,770000,35490346466,110,4452850,2019,액션,15
2370,116,동생의 여자-무삭제,2019-03-22,0.039,0.0,2806,644000,644000,110,110,2019,,
2371,116,엄마학개론,2019-04-19,0.038,0.0,2852,644000,644000,110,110,2019,,
2372,116,이모의유혹2,2019-07-05,0.039,0.0,2792,639000,639000,110,110,2019,,
2373,116,메카닉: 리크루트,2016-08-31,0.181,0.0,600,218000,4458418800,109,552006,2019,액션,15
2374,116,용쟁호투,1974-01-01,0.179,0.0,606,779000,779000,109,109,2019,,
2375,116,후배부부와 교환섹스-무삭제,2018-08-03,0.04,0.0,2711,639000,644000,109,110,2019,,
2376,116,주홍글씨,2004-10-29,0.135,0.0,800,270000,6649854000,108,1030623,2019,,
2377,116,유황도의 모래,1971-03-17,0.067,0.0,1560,212000,3229000,106,1362,2019,,
2378,116,사랑과 추억,1992-03-25,0.255,0.0,400,306000,306000,102,102,2019,,
2379,116,미라클 문 페스티벌 츠키우타. 버추얼 라이브 2019 사계 딜레이 뷰잉 ~봄 버전~,2019-12-21,0.534,0.0,187,3000000,3000000,100,100,2019,,
2380,116,뷰티 인사이드,2015-08-20,0.97,0.0,103,600000,16186031031,100,2058096,2019,판타지,12
2381,116,블랙 팬서,2018-02-14,0.02,0.0,4986,606000,45885729957,100,5399327,2019,액션,12
2382,1,다만 악에서 구하소서,2020-08-05,0.135,0.046,32271827,38602260990,38602260990,4357803,4357803,2020,범죄,15
2383,2,반도,2020-07-15,0.121,0.045,31493102,33072531280,33072531280,3812250,3812250,2020,액션,15
2384,3,테넷,2020-08-26,0.07,0.041,28418551,18396929850,18396929850,1992214,1992214,2020,액션,12
2385,4,남산의 부장들,2020-01-22,0.197,0.034,24017532,41225216650,41225216650,4750345,4750345,2020,드라마,15
2386,4,#살아있다,2020-06-24,0.08,0.034,23547167,15968219900,15968219900,1903992,1903992,2020,드라마,15
2387,6,도굴,2020-11-04,0.068,0.032,22196748,13764680410,13764680410,1523514,1523514,2020,범죄,12
2388,7,삼진그룹 영어토익반,2020-10-21,0.071,0.031,22088914,13981414470,13981414470,1571286,1571286,2020,드라마,12
2389,8,담보,2020-09-29,0.094,0.026,18251373,14748867550,14748867550,1719521,1719521,2020,드라마,12
2390,9,강철비2: 정상회담,2020-07-29,0.107,0.024,16650303,14661646110,14661646110,1791533,1791533,2020,드라마,15
2391,10,1917,2020-02-19,0.053,0.023,16312661,7924722960,7924722960,877017,877017,2020,드라마,15
2392,11,정직한 후보,2020-02-12,0.109,0.02,14102865,12854297030,12854297030,1538038,1538038,2020,코미디,12
2393,12,히트맨,2020-01-22,0.184,0.018,13059130,20614278000,20614278000,2406232,2406232,2020,코미디,15
2394,12,백두산,2019-12-19,0.155,0.018,12617592,16921016530,69826806300,1962407,8252909,2020,어드벤처,12
2395,14,오케이 마담,2020-08-12,0.099,0.017,12320880,10981600110,10981600110,1228968,1228968,2020,코미디,15
2396,15,닥터 두리틀,2020-01-08,0.142,0.016,11299195,13449206760,13449206760,1607082,1607082,2020,판타지,전체
2397,15,클로젯,2020-02-05,0.109,0.016,11574879,10971962280,10971962280,1270835,1270835,2020,미스터리,15
2398,15,결백,2020-06-10,0.077,0.016,11570821,7859629340,7859629340,894025,894025,2020,드라마,15
2399,15,인비저블맨,2020-02-26,0.05,0.016,11443376,5015895060,5015895060,575043,575043,2020,공포(호러),15
2400,15,이웃사촌,2020-11-25,0.037,0.016,11216017,3647897960,3647897960,424764,424764,2020,드라마,12
2401,20,지푸라기라도 잡고 싶은 짐승들,2020-02-19,0.06,0.015,10421563,5457014750,5457014750,628977,628977,2020,스릴러,19
2402,21,작은 아씨들,2020-02-12,0.096,0.013,9006760,7283877330,7283877330,864782,864782,2020,드라마,전체
2403,22,해치지않아,2020-01-15,0.138,0.012,8704096,10154099090,10282332090,1209689,1224726,2020,코미디,12
2404,22,침입자,2020-06-04,0.061,0.012,8665205,4810611000,4810611000,532045,532045,2020,미스터리,15
2405,24,원더 우먼 1984,2020-12-23,0.05,0.011,7754667,3490431460,3490431460,390986,390986,2020,액션,12
2406,24,오! 문희,2020-09-02,0.045,0.011,7705378,2802734600,2802734600,351730,351730,2020,코미디,12
2407,26,온워드: 단 하루의 기적,2020-06-17,0.057,0.01,7305009,3590809620,3590809620,418084,418084,2020,애니메이션,전체
2408,27,국제수사,2020-09-29,0.082,0.009,6508848,4496603760,4496603760,537470,537470,2020,코미디,15
2409,27,소리도 없이,2020-10-15,0.063,0.009,6311417,3558905900,3558905900,403424,403424,2020,범죄,15
2410,27,버즈 오브 프레이(할리 퀸의 황홀한 해방),2020-02-05,0.063,0.009,6381083,3558359190,3558359190,402035,402035,2020,액션,15
2411,27,뮬란,2020-09-17,0.034,0.009,6809865,2079737620,2079737620,236247,236247,2020,어드벤처,12
2412,27,조제,2020-12-10,0.028,0.009,6582658,1673427570,1673427570,186647,186647,2020,멜로/로맨스,15
2413,32,천문: 하늘에 묻는다,2019-12-26,0.167,0.008,6192437,8695248070,16503491020,1035024,2000648,2020,사극,12
2414,32,런,2020-11-20,0.047,0.008,5827917,2560441600,2560441600,278819,278819,2020,미스터리,15
2415,34,스타워즈: 라이즈 오브 스카이워커,2020-01-08,0.102,0.007,4953713,4704790210,4712902210,507265,507889,2020,액션,12
