,순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,대표국적,국적,배급사,연도,상영횟수,개봉년도
1283,110,남과 여,2016-02-25,1651122533,0.001,203775.0,449.0,한국,한국,(주)쇼박스,2016,"9,790",2016
1284,111,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,2016-01-07,1472866700,0.001,202538.0,350.0,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2016,"6,707",2016
1285,112,"무현, 두 도시 이야기",2016-10-26,1511430600,0.001,192668.0,136.0,한국,한국,(주)모멘텀엔터테인먼트,2016,"8,986",2016
1286,113,글로리데이,2016-03-24,1485342868,0.001,189221.0,494.0,한국,한국,(주)엣나인필름,2016,"12,578",2016
1287,114,노트북,2004-11-26,1505476700,0.001,182633.0,148.0,미국,미국,"(주)퍼스트런,TCO(주)더콘텐츠온,글뫼 주식회사,CJ ENM",2016,"11,531",2004
1288,115,대호,2015-12-16,1385096300,0.001,178574.0,409.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016,"5,222",2015
1289,116,부활,2016-03-17,1247191600,0.001,176122.0,136.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016,"8,581",2016
1290,117,매직브러시,2016-05-04,1294829300,0.001,172370.0,460.0,중국,중국,(주)영화사 빅,2016,"5,404",2016
1291,118,조이,2016-03-10,1378007200,0.001,172253.0,405.0,미국,미국,이십세기폭스코리아(주),2016,"12,860",2016
1292,119,대배우,2016-03-30,1246200228,0.001,169984.0,474.0,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",2016,"16,517",2016
1293,120,빅,2016-07-27,1176116720,0.001,161196.0,332.0,미국,"미국,인도",(주)이수C&E,2016,"3,870",2016
1294,121,달빛궁궐,2016-09-07,1147863700,0.001,153097.0,425.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016,"6,067",2016
1295,122,어린왕자,2015-12-23,1142087833,0.001,150512.0,368.0,프랑스,프랑스,씨네그루(주)다우기술,2016,"3,973",2015
1296,123,미스컨덕트,2016-03-30,1138175038,0.001,149095.0,470.0,미국,미국,"(주)박수엔터테인먼트,㈜코리아스크린",2016,"12,017",2016
1297,124,500일의 썸머,2010-01-21,1222841900,0.001,147891.0,156.0,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)",2016,"5,851",2010
1298,125,서울역,2016-08-17,1162471562,0.001,147031.0,440.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2016,"8,054",2016
1299,126,13시간,2016-03-03,1170500514,0.001,145952.0,380.0,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2016,"9,615",2016
1300,127,자백,2016-10-13,1128388200,0.001,143648.0,152.0,한국,한국,(주)엣나인필름,2016,"6,071",2016
1301,128,장난감이 살아있다,2016-09-07,1112430600,0.001,142977.0,294.0,아르헨티나,"아르헨티나,스페인","㈜코리아스크린,와이드 릴리즈(주)",2016,"4,346",2016
1302,129,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,1048246100,0.001,141351.0,254.0,일본,일본,(주)씨제이이엔엠,2016,"3,903",2016
1303,130,플로렌스,2016-08-24,1079970100,0.001,139717.0,382.0,영국,영국,(주)이수C&E,2016,"8,146",2016
1304,131,로빈슨 크루소,2016-09-07,1071533400,0.001,139392.0,329.0,벨기에,벨기에,(주)영화사 빅,2016,"4,326",2016
1305,132,제 5침공,2016-02-25,1041049900,0.001,135874.0,312.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016,"5,195",2016
1306,133,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,905899900,0.001,135398.0,200.0,한국,한국,(주)아이코닉스,2016,"5,395",2016
1307,134,대니쉬 걸,2016-02-17,1074963884,0.001,134079.0,246.0,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유),2016,"5,683",2016
1308,136,카페 소사이어티,2016-09-14,1047396666,0.001,126460.0,199.0,미국,미국,"찬란,CGV아트하우스",2016,"6,371",2016
1309,137,마이 리틀 자이언트,2016-08-10,991375900,0.001,125800.0,128.0,미국,미국,월트디즈니컴퍼니코리아(주),2016,"3,409",2016
1310,138,죽여주는 여자,2016-10-06,884865300,0.001,121444.0,317.0,한국,한국,CGV아트하우스,2016,"8,350",2016
1311,139,헤이트풀8,2016-01-07,996268400,0.001,120362.0,167.0,미국,미국,(주)누리픽쳐스,2016,"4,761",2016
1312,140,감바의 대모험,2016-11-10,874685700,0.001,117488.0,400.0,일본,일본,(주)영화사 빅,2016,"4,735",2016
1313,141,최강전사 미니특공대: 영웅의 탄생,2016-02-04,877875200,0.001,117170.0,349.0,한국,한국,(주)삼지애니메이션,2016,"4,863",2016
1314,213,미스 사이공 : 25주년 특별 공연,2016-11-24,891218300,0.001,46080.0,100.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2016,"1,756",2016
1315,1,택시운전사,2017-08-02,95853645649,0.055,12186327.0,1906.0,한국,한국,(주)쇼박스,2017,"184,075",2017
1316,2,신과함께-죄와 벌,2017-12-20,68350496432,0.039,8539495.0,1912.0,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2017,"91,301",2017
1317,3,공조,2017-01-18,63783051326,0.036,7817618.0,1392.0,한국,한국,(주)씨제이이엔엠,2017,"142,989",2017
1318,4,스파이더맨: 홈 커밍,2017-07-05,59125813820,0.034,7258678.0,1965.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017,"164,448",2017
1319,5,범죄도시,2017-10-03,56318014149,0.032,6879841.0,1315.0,한국,한국,"메가박스중앙(주)플러스엠,(주)키위미디어그룹",2017,"149,334",2017
1320,6,군함도,2017-07-26,50510565168,0.029,6592151.0,2027.0,한국,한국,(주)씨제이이엔엠,2017,"108,775",2017
1321,7,청년경찰,2017-08-09,44381150516,0.025,5653270.0,1102.0,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2017,"118,544",2017
1322,8,더 킹,2017-01-18,43488814535,0.025,5317693.0,1310.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017,"107,983",2017
1323,9,미녀와 야수,2017-03-16,42133751579,0.024,5138328.0,1627.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017,"140,561",2017
1324,10,킹스맨: 골든 서클,2017-09-27,40987484736,0.023,4945484.0,1687.0,미국,"미국,영국",이십세기폭스코리아(주),2017,"95,922",2017
1325,11,토르: 라그나로크,2017-10-25,39227691395,0.022,4853778.0,1640.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017,"137,423",2017
1326,12,꾼,2017-11-22,31312029795,0.018,4018035.0,1314.0,한국,한국,(주)쇼박스,2017,"117,398",2017
1327,13,강철비,2017-12-14,31994897566,0.018,4014293.0,1426.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017,"66,760",2017
1328,14,남한산성,2017-10-03,31225083792,0.018,3849087.0,1229.0,한국,한국,(주)씨제이이엔엠,2017,"71,101",2017
1329,15,미이라,2017-06-06,30504689978,0.017,3689325.0,1257.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"105,228",2017
1330,16,분노의 질주: 더 익스트림,2017-04-12,29981156348,0.017,3653238.0,1469.0,미국,"미국,일본,프랑스,캐나다",유니버설픽쳐스인터내셔널 코리아(유),2017,"113,241",2017
1331,17,너의 이름은.,2017-01-04,29251793156,0.017,3637608.0,947.0,일본,일본,메가박스중앙(주)플러스엠,2017,"82,978",2017
1332,18,슈퍼배드 3,2017-07-26,24217091019,0.014,3324874.0,1057.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"59,388",2017
1333,19,아이 캔 스피크,2017-09-21,25526451186,0.015,3279296.0,1140.0,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",2017,"93,012",2017
1334,20,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,24975495122,0.014,3049894.0,1357.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017,"85,225",2017
1335,21,프리즌,2017-03-23,23790276987,0.014,2931897.0,1047.0,한국,한국,(주)쇼박스,2017,"89,024",2017
1336,22,덩케르크,2017-07-20,24550541348,0.014,2788732.0,1252.0,미국,"미국,영국",워너브러더스 코리아(주),2017,"65,906",2017
1337,23,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,23452686686,0.013,2735721.0,1218.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017,"63,789",2017
1338,24,살인자의 기억법,2017-09-06,21375287492,0.012,2658589.0,1064.0,한국,한국,(주)쇼박스,2017,"88,686",2017
1339,25,트랜스포머: 최후의 기사,2017-06-21,21501959228,0.012,2614601.0,1739.0,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2017,"87,234",2017
1340,26,보안관,2017-05-03,20844488409,0.012,2588628.0,1091.0,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2017,"63,709",2017
1341,27,조작된 도시,2017-02-09,20143992587,0.011,2515501.0,1019.0,한국,한국,(주)씨제이이엔엠,2017,"62,241",2017
1342,28,보스 베이비,2017-05-03,18936306704,0.011,2452245.0,1116.0,미국,미국,(주)씨제이이엔엠,2017,"48,379",2017
1343,29,재심,2017-02-15,19266319637,0.011,2421197.0,935.0,한국,한국,"오퍼스픽쳐스(유),CGV아트하우스",2017,"68,402",2017
1344,30,박열,2017-06-28,18093639795,0.01,2359206.0,1176.0,한국,한국,메가박스중앙(주)플러스엠,2017,"78,499",2017
1345,31,모아나,2017-01-12,18056417307,0.01,2310206.0,953.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017,"53,162",2017
1346,32,마스터,2016-12-21,18283595800,0.01,2215266.0,1245.0,한국,한국,(주)씨제이이엔엠,2017,"56,141",2016
1347,33,로건,2017-03-01,18391060223,0.01,2169109.0,954.0,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",2017,"68,709",2017
1348,34,원더 우먼,2017-05-31,17468588886,0.01,2165401.0,1034.0,미국,미국,워너브러더스 코리아(주),2017,"57,818",2017
1349,35,겟 아웃,2017-05-17,17431830075,0.01,2138174.0,945.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"56,530",2017
1350,36,혹성탈출: 종의 전쟁,2017-08-15,16854482778,0.01,2051315.0,1017.0,미국,미국,이십세기폭스코리아(주),2017,"44,543",2017
1351,37,1987,2017-12-27,15254004037,0.009,1942077.0,1299.0,한국,한국,(주)씨제이이엔엠,2017,"27,619",2017
1352,38,애나벨 : 인형의 주인,2017-08-10,15527492238,0.009,1934270.0,1006.0,미국,미국,워너브러더스 코리아(주),2017,"35,103",2017
1353,39,노무현입니다,2017-05-25,14556517612,0.008,1855149.0,775.0,한국,한국,"CGV아트하우스,영화사 풀",2017,"61,327",2017
1354,40,저스티스 리그,2017-11-15,14629677795,0.008,1786383.0,1308.0,미국,미국,워너브러더스 코리아(주),2017,"73,390",2017
1355,41,킬러의 보디가드,2017-08-30,14020395800,0.008,1721757.0,482.0,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",2017,"42,002",2017
1356,42,콩: 스컬 아일랜드,2017-03-08,13990563383,0.008,1689717.0,984.0,미국,미국,워너브러더스 코리아(주),2017,"56,425",2017
1357,43,23 아이덴티티,2017-02-22,13609648135,0.008,1675819.0,952.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"44,104",2017
1358,44,임금님의 사건수첩,2017-04-26,12651193723,0.007,1635003.0,1054.0,한국,한국,(주)씨제이이엔엠,2017,"53,005",2017
1359,45,부라더,2017-11-02,11783109998,0.007,1492903.0,889.0,한국,한국,메가박스중앙(주)플러스엠,2017,"54,975",2017
1360,46,기억의 밤,2017-11-29,10646654660,0.006,1386611.0,759.0,한국,한국,"메가박스중앙(주)플러스엠,주식회사 키위컴퍼니",2017,"52,847",2017
1361,47,해피 데스데이,2017-11-08,11004455402,0.006,1382650.0,714.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"52,101",2017
1362,48,브이아이피,2017-08-23,10956621835,0.006,1373316.0,996.0,한국,한국,워너브러더스 코리아(주),2017,"44,650",2017
1363,49,특별시민,2017-04-26,10494768945,0.006,1362634.0,1154.0,한국,한국,(주)쇼박스,2017,"46,377",2017
1364,50,에이리언: 커버넌트,2017-05-09,10745826264,0.006,1307226.0,841.0,미국,"미국,호주,뉴질랜드",이십세기폭스코리아(주),2017,"41,761",2017
1365,51,장산범,2017-08-17,10341783083,0.006,1306438.0,711.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017,"34,768",2017
1366,52,악녀,2017-06-08,9739662144,0.006,1208081.0,685.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017,"46,070",2017
1367,53,해빙,2017-03-01,9905406822,0.006,1204600.0,915.0,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2017,"46,227",2017
1368,54,라라랜드,2016-12-07,9822110162,0.006,1185287.0,590.0,미국,미국,판씨네마(주),2017,"37,450",2016
1369,55,하루,2017-06-15,9072737842,0.005,1129609.0,781.0,한국,한국,CGV아트하우스,2017,"45,808",2017
1370,56,지오스톰,2017-10-19,8480864614,0.005,1028384.0,854.0,미국,미국,워너브러더스 코리아(주),2017,"35,453",2017
1371,57,스타워즈: 라스트 제다이,2017-12-14,8535886061,0.005,946547.0,1107.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017,"30,914",2017
1372,58,불한당: 나쁜 놈들의 세상,2017-05-17,7587004625,0.004,939535.0,860.0,한국,한국,(주)씨제이이엔엠,2017,"37,913",2017
1373,59,그것,2017-09-06,7335022607,0.004,888836.0,837.0,미국,미국,워너브러더스 코리아(주),2017,"35,430",2017
1374,60,오리엔트 특급 살인,2017-11-29,6636205163,0.004,863567.0,707.0,미국,미국,이십세기폭스코리아(주),2017,"35,031",2017
1375,61,대립군,2017-05-31,6276963402,0.004,837500.0,809.0,한국,한국,이십세기폭스코리아(주),2017,"29,084",2017
1376,62,베이비 드라이버,2017-09-14,6699906214,0.004,822769.0,778.0,영국,영국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017,"40,531",2017
1377,63,위대한 쇼맨,2017-12-20,6657027200,0.004,814585.0,702.0,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",2017,"20,306",2017
1378,64,뽀로로 극장판 공룡섬 대모험,2017-12-07,5848888600,0.003,773743.0,803.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017,"18,226",2017
1379,65,레지던트 이블: 파멸의 날,2017-01-25,6422202365,0.004,765259.0,599.0,미국,"미국,독일,호주,캐나다,프랑스",유니버설픽쳐스인터내셔널 코리아(유),2017,"24,450",2017
1380,66,공각기동대 : 고스트 인 더 쉘,2017-03-29,6285970884,0.004,764072.0,807.0,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2017,"36,261",2017
1381,67,트롤,2017-02-16,5011161500,0.003,675966.0,622.0,미국,미국,(주)씨제이이엔엠,2017,"18,387",2017
1382,68,패신저스,2017-01-04,5467466918,0.003,668576.0,608.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"21,517",2017
1383,69,씽,2016-12-21,5062317800,0.003,667598.0,721.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"17,191",2016
1384,70,아빠는 딸,2017-04-12,5054757395,0.003,647305.0,586.0,한국,한국,메가박스중앙(주)플러스엠,2017,"33,263",2017
1385,71,컨택트,2017-02-02,5214551521,0.003,634150.0,605.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"22,770",2017
1386,72,47 미터,2017-07-19,4686079657,0.003,590045.0,733.0,영국,영국,(주)키다리이엔티,2017,"20,457",2017
1387,73,메리와 마녀의 꽃,2017-12-07,4064280239,0.002,535331.0,751.0,일본,일본,CGV아트하우스,2017,"21,383",2017
1388,74,얼라이드,2017-01-11,4278041179,0.002,518886.0,546.0,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2017,"19,875",2017
1389,75,발레리안: 천 개 행성의 도시,2017-08-30,4047756408,0.002,511931.0,629.0,프랑스,프랑스,판씨네마(주),2017,"23,405",2017
1390,76,그레이트 월,2017-02-15,4355441358,0.002,501486.0,598.0,미국,"미국,중국",유니버설픽쳐스인터내셔널 코리아(유),2017,"23,094",2017
1391,77,침묵,2017-11-02,3930219264,0.002,494097.0,634.0,한국,한국,(주)씨제이이엔엠,2017,"23,228",2017
1392,78,카3: 새로운 도전,2017-07-13,3599544501,0.002,487916.0,800.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017,"14,906",2017
1393,79,트리플 엑스 리턴즈,2017-02-08,3967335095,0.002,475309.0,590.0,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2017,"20,692",2017
1394,80,리얼,2017-06-28,3357312530,0.002,470105.0,970.0,한국,한국,(주)씨제이이엔엠,2017,"25,139",2017
1395,81,너의 췌장을 먹고 싶어,2017-10-25,3703660800,0.002,465265.0,218.0,일본,일본,(주)넥스트엔터테인먼트월드(NEW),2017,"16,849",2017
1396,82,라이프,2017-04-05,3791748210,0.002,459984.0,647.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017,"27,762",2017
1397,83,명탐정 코난:진홍의 연가,2017-08-02,3268917200,0.002,450043.0,582.0,일본,일본,(주)씨제이이엔엠,2017,"9,763",2017
1398,84,히든 피겨스,2017-03-23,3580767033,0.002,449518.0,448.0,미국,미국,이십세기폭스코리아(주),2017,"19,742",2017
1399,85,반드시 잡는다,2017-11-29,3326439772,0.002,446780.0,565.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017,"24,559",2017
1400,86,원라인,2017-03-29,3319035433,0.002,435048.0,613.0,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2017,"20,788",2017
1401,87,터닝메카드W: 블랙미러의 부활,2017-01-18,3215588500,0.002,429933.0,570.0,한국,한국,(주)키다리이엔티,2017,"14,146",2017
1402,88,스머프: 비밀의 숲,2017-04-28,3122661000,0.002,427764.0,607.0,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017,"10,658",2017
1403,89,로그 원: 스타워즈 스토리,2016-12-28,3920458500,0.002,422822.0,810.0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,2017,"17,226",2016
1404,90,킹 아서: 제왕의 검,2017-05-17,3373678655,0.002,415714.0,588.0,영국,"영국,호주,미국",워너브러더스 코리아(주),2017,"20,315",2017
1405,91,극장판 포켓몬스터 너로 정했다!,2017-12-21,3117529700,0.002,415255.0,626.0,일본,일본,(주)이수C&E,2017,"7,796",2017
1406,92,넛잡 2,2017-10-03,3069388100,0.002,411787.0,526.0,한국,"한국,캐나다,중국",롯데쇼핑㈜롯데엔터테인먼트,2017,"10,449",2017
1407,93,아메리칸 메이드,2017-09-14,3175539145,0.002,401541.0,691.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),2017,"26,356",2017
1408,94,러빙 빈센트,2017-11-09,3061456861,0.002,384540.0,272.0,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)",2017,"14,651",2017
1409,95,보통사람,2017-03-23,2956397623,0.002,383336.0,621.0,한국,한국,오퍼스픽쳐스(유),2017,"19,928",2017
1410,96,대장 김창수,2017-10-19,2879121115,0.002,381483.0,748.0,한국,한국,"(주)키다리이엔티,주식회사 키위컴퍼니",2017,"21,744",2017
