ID,SEX,AGE,AAGE,LOC,MOVIE,SQ51,SQ52,SQ53,Q011,Q012,Q021,AQ2_1_5_etc,Q022,AQ2_2_5_etc,Q031,AQ3_1_7_etc,Q032,AQ3_2_7_etc,Q041,Q042,Q051,Q052,Q061,Q062,Q07,Q08101,Q08102,Q08103,Q08104,Q08105,Q08106,Q08107,Q08108,Q08109,Q08110,Q08111,Q08112,Q08113,Q08201,Q08202,Q08203,Q08204,Q08205,Q08206,Q08207,Q08208,Q08209,Q08210,Q08211,Q08212,Q08213,Q0901,Q0902,Q0903,Q0904,Q0905,Q0906,Q0907,Q0908,Q0909,Q0910,Q0911,Q0912,Q0913,Q0914,Q0915,Q1001,Q1002,Q1003,Q1004,Q1005,Q1006,Q1007,Q1008,Q111,Q112,Q113,Q114,Q1211,Q1212,Q1213,Q1214,Q1221,Q1222,Q1223,Q1224,Q1311,Q1312,Q1313,Q1314,Q1321,Q1322,Q1323,Q1324,Q1331,Q1332,Q1333,Q1334,Q14,Q15,AQ15_6_etc,Q16,Q17,Q18,Q191,Q192,Q193,Q194,Q195,Q201,Q202,Q203,Q204,Q2101,Q2102,Q2103,Q2104,Q2105,Q2106,Q2107,Q2108,Q2109,Q2110,Q221,Q222,Q223,AQ22_8_etc,Q231,Q232,Q233,AQ23_8_etc,Q24,AQ24_5_etc,Q25,Q26,Q2701,Q2702,Q2703,Q2704,Q2705,Q2706,Q2707,Q2708,Q2709,Q2710,Q2711,Q2712,Q2713,Q2714,Q2715,Q28,AQ28_5_etc,Q29,Q301,Q302,Q303,Q304,Q311,Q312,Q313,Q314,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,AQ40_4_etc,Q41,Q42,AQ42_5_etc,Q43,Q4401,Q4402,Q4403,Q4404,Q441,Q442,Q443,Q45,Q46,AQ46_14_etc,Q57,NSEX,NAAGE,NLOC1,NLOC2,NEDU,NJOB,NINC,NFAM,NSQ51,NSQ52,NSQ53,kkk,WT
15710241,2,67,7,2,1,1,20,21,1,1,2, ,2, ,6, ,5, ,1,1,1,3,1,2,2,4,2,2,3,4,5,4,1,2,4,4,4,1,4,2,2,3,4,5,4,1,2,4,4,4,1,4,1,3,3,4,4,1,2,4,4,3,3,2,1,3,4,4,4,3,3,4,3,2,1,2, ,4,1,3, ,3,3,5, ,5,3,5,4,4,5,4,4,4,5,5,5,5,1,1, ,3, , ,1,2, , , ,5,4, , ,4,3,3,4,3,3,3,3,3,1,5, , , ,5,6,3, ,1, ,3,3,5,4,2,5,3,3,4,5,4,3,4,5,2,5,4,4, ,2,21,11,21,7,21,15,21,11,3,4,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,3,9, ,3,2,8,2,3,3,4,2,1,3,1,1,1,.696679841897233
15721903,1,17,2,3,1,2,6,8,1,2,1, ,0, ,5, ,5, ,2,2, , ,2,5,1,4,3,3,3,4,4,5,5,5,3,4,2,2,4,5,4,4,4,4,3,5,5,4,5,2,4,5,5,4,4,5,5,3,4,4,3,4,3,5,5,3,3,5,5,4,3,2,3,4,1, ,3,4,2, ,2,1,4, ,5,3,4,4,3,5,4,4,5,2,4,4,4,3,1,1, ,4,4,4,1, ,3, , ,4, ,4, ,4,3,4,4,3,5,4,5,4,2,3, , , ,4,5,6, ,2, ,4,2,5,5,3,4,3,4,4,4,5,5,4,5,5,5,5,2, ,1,19,17,21,1,13,1,17,1,2,4,2,3,5,2,2,2,1, ,1,1, ,5, , ,3, ,0,1,0,4,10, ,1,1,1,3,3,1,5,2,3,3,2,2,1,1.64217391304348
15738844,2,50,6,15,1,3,4,7,1,1,2, ,1, ,6, ,4, ,1,2,10, ,4,3,1,5,4,5,4,4,4,3,2,5,2,2,3,3,5,3,4,3,5,5,3,3,5,1,2,2,4,3,2,5,4,5,5,3,2,2,4,5,3,4,2,4,4,4,3,4,3,3,3,4,1,2, , ,2,1, , ,3,4, , ,5,4,4,4,5,4,5,5,4,3,3,3,1,2, ,1, , ,1, , , , ,3, , , ,5,5,4,3,5,4,5,4,4,5,2,1,6, ,5,6,2, ,1, ,3,4,4,4,5,4,5,5,3,5,5,4,5,5,5,4,4,2, ,2,5,1,5,1,5,1,5,1,2,4,2,3,5,2,2,2,3, ,1,2, ,3, , , ,4,0,0,1,6,9, ,3,2,7,15,4,3,4,3,2,3,2,2,2,1.09478260869565
15740579,2,62,7,9,1,0,2,2,1,1,2, ,2, ,6, ,6, ,1,1,2,1,2,2,1,4,3,3,5,4,5,3,1,5,4,2,3,1,5,3,4,5,4,5,2,1,4,5,3,3,1,5,5,4,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,5,4,5,5,3, ,2, , , ,3, , , ,5, , ,2,5,5,3,3,5,5,3,2,5,5,3,2, , ,3, , , ,2, , , , ,5, , ,5,5,5,5,5,5,5,5,5,3,5,3, , ,5,3, , ,1, ,3,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4, ,2,19,11,21,7,20,9,21,7,2,3,1,1,2,1,1,1, , ,2, , ,3, , , ,4,0,0,2,5,9, ,3,2,8,9,2,3,4,3,2,4,3,3,1,.646101211689237
15756448,2,60,7,3,1,12,3,15,1,1,2, ,2, ,4, ,3, ,1,1,5,5,2,2,2,4,4,2,4,4,3,2,2,2,4,3,4,2,4,3,2,4,4,2,2,1,2,4,2,3,2,4,5,4,3,5,3,3,3,4,3,4,4,4,3,3,4,3,4,4,3,4,4,3,1, ,3, ,3, ,3, ,3, ,5, ,4,3,5,3,4,3,4,3,4,3,5,3,1,1, ,4, , , , ,3, , , , ,4, ,4,4,4,4,3,4,3,4,3,3,1,5, , ,1,5, , ,1, ,3,3,5,4,4,4,5,3,4,4,4,4,4,4,3,5,4,1, ,3,17,9,21,3,8,6,18,3,3,4,1,2,2,2,2,1, , ,1,2, ,4, , , ,4,0,0,2,4,1, ,3,2,8,3,3,3,1,2,2,1,3,2,3,.583884057971015
15760167,2,37,4,9,1,2,5,7,2,2,0, ,0, ,3, ,6, ,1,1,10,3,1,1,2,3,3,3,3,3,4,4,4,4,3,2,2,2,3,3,3,3,3,3,4,4,4,3,2,2,2,4,4,3,4,5,4,3,4,4,4,3,3,4,3,3,3,4,3,3,3,3,4,3,1,2, , ,1,2, , ,1,4, , ,4,4,3,2,4,4,3,3,4,4,3,3,2, , ,2, , , , , , ,5, , , , ,4,3,3,4,3,4,4,3,3,3,5,2,3, ,5,3,2, ,1, ,3,3,4,4,4,4,4,4,4,4,5,3,3,3,4,3,3,3, ,1,19,13,21,1,21,12,21,1,3,2,0, ,3,2,1,1, , ,2, , ,4, ,2,3, ,1,1,0,3,9, ,3,2,5,9,2,3,4,2,2,3,2,2,1,1.18415261756877
15788027,2,17,2,9,1,0,6,6,1,1,1, ,1, ,3, ,6, ,1,1,10,5,3,3,2,3,3,4,3,3,4,2,3,4,1,4,4,1,3,2,3,2,3,3,4,3,4,1,4,4,1,4,2,2,3,5,4,1,4,2,5,4,2,3,2,5,3,1,2,5,4,5,3,2, , ,3, , , ,1, , , ,2, ,4,3,4,3,4,3,4,4,5,3,4,3,2, , ,3,1,2, , , , ,5, , , , ,3,2,3,4,1,3,4,3,3,3,3,2,5, ,6,5,2, ,3, ,3,3,3,4,3,4,2,1,4,1,3,3,1,3,1,1,5,2, ,3,19,13,21,11,19,15,21,13,2,3,2,3,3,1,1,1, , ,2, , ,4, , ,3, ,0,1,0,3,11, ,2,2,1,9,2,1,5,2,2,4,2,3,1,1.28517958412098
15831218,1,17,2,9,1,2,5,7,1,2,1, ,0, ,6, ,6, ,1,2,10, ,3,2,2,4,3,4,3,4,3,3,2,3,3,3,3,2,4,3,4,3,4,4,3,2,3,3,3,3,2,4,4,4,2,5,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,1,2, ,4,2,3, ,3,2,2, ,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1, ,4,2,3, , , , ,5, , , , ,4,4,4,5,5,4,4,4,4,3,3,2,5, ,3,2,5, ,1, ,4,4,4,4,4,4,4,3,5,4,4,4,4,4,3,2,4,3, ,3,11,1,21,1,15,11,21,5,1,4,2,3,3,1,1,1, , ,2, , ,4, , ,3, ,0,1,0,4,11, ,2,1,1,9,2,1,5,2,2,3,2,2,1,1.38037807183365
15832737,2,17,2,2,1,5,30,35,1,2,1, ,0, ,4, ,6, ,1,1,15,1,3,3,2,4,4,2,1,2,5,1,4,5,4,3,4,1,5,4,2,2,3,4,1,3,4,4,3,5,1,5,3,4,4,5,5,1,4,2,4,5,2,4,5,5,4,2,1,5,5,4,4,3,1, ,3,4,2, ,3,3,2, ,5,5,2,5,5,5,4,4,4,4,5,5,5,5,1,3, ,3,1,1,1, ,3,4, ,5, ,5,5,5,3,5,5,5,1,5,2,4,1,4,5,3, ,5,6,4, ,1, ,5,5,2,4,5,5,4,4,4,2,2,3,3,2,1,1,4,1, ,1,17,13,20,11,15,11,19,9,2,5,3,5,5,1,1,2,1, ,2, , ,3, , ,3, ,0,1,0,3,11, ,2,2,1,2,3,1,5,2,2,2,1,1,1,1.31373913043478
15847356,2,18,2,6,1,8,3,11,1,2,3, ,0, ,6, ,6, ,1,1,10,1,1,1,1,4,4,4,4,4,4,3,3,4,2,4,3,2,4,4,4,4,4,4,3,3,4,2,4,3,2,3,1,4,1,5,4,1,3,1,5,5,1,3,1,4,5,1,4,4,5,5,4,2,1,2, , ,2,3, , ,2,5, , ,4,4,4,4,4,4,4,4,4,4,4,4,2, , ,4,1,2, , , , ,5, , , , ,4,4,3,4,5,5,4,4,5,4,5,4,2, ,4,2,5, ,1, ,3,3,5,5,5,5,5,5,5,5,4,2,1,1,1,1,5,4, ,3,19,14,20,11,21,19,21,16,1,4,2,3,2,2,1,2,1, ,1,3, ,4, , ,3, ,0,1,0,2,11, ,2,2,1,6,3,1,5,1,2,1,3,2,3,.547391304347826
15872574,2,16,2,12,1,1,3,4,1,1,1, ,2, ,3, ,1, ,1,1,5,3,3,3,2,5,4,3,4,4,4,5,1,2,2,4,3,1,4,3,3,4,3,4,5,1,2,1,3,3,1,4,2,3,1,5,4,3,1,2,4,3,2,4,3,5,4,1,2,4,3,5,3,3,1, ,3, ,2, ,3, ,2, ,2, ,5,3,4,2,5,3,5,2,5,2,4,2,1,1, ,4,2,3, , , , ,5, , , , ,4,5,4,5,4,2,4,3,4,4,3,5, , ,5,3,2, ,1, ,5,4,4,4,4,4,5,2,4,5,4,3,2,2,2,2,5,4, ,3,17,14,20,13,12,6,18,4,1,4,2,3,3,1,1,2,1, ,2, , ,3, , ,3, ,0,1,0,3,11, ,2,2,1,12,4,1,5,2,2,3,3,3,1,1.09478260869565
15885425,1,25,3,12,1,1,2,3,1,1,2, ,2, ,3, ,6, ,1,1,2,1,1,1,2,3,3,3,2,1,3,2,3,3,1,3,1,1,3,3,3,2,1,3,2,3,3,1,3,1,1,3,1,3,2,4,5,1,1,1,3,2,2,1,2,5,3,1,1,5,2,2,3,1,1,2, , ,1,1, , ,2,3, , ,3,4,3,3,3,3,3,3,2,3,2,2,2, , ,3, , , , , , ,5, , , , ,5,3,4,5,5,5,5,3,5,1,5, , , ,5,1,2, ,1, ,3,3,5,5,4,5,5,5,5,4,4,4,1,4,1,1,5,3, ,1,20,15,21,11,20,17,21,15,3,1,0, ,1,1,1,1, , ,2, , ,2, , , ,4,0,0,1,1,12, ,5,1,3,12,4,2,6,1,1,3,3,3,2,1.09478260869565
15899015,2,56,6,9,1,2,3,5,1,2,2, ,0, ,3, ,5, ,1,1,10,1,2,2,1,4,5,4,5,4,5,3,4,4,4,4,4,3,3,3,3,4,3,5,2,3,4,4,4,4,2,3,4,3,2,5,4,4,4,4,4,4,4,3,2,5,4,3,4,4,5,4,3,3,1,2, ,4,2,3, ,1,3,5, ,5,5,4,3,4,5,5,3,4,5,5,3,5,2, , ,3, , , ,2, , , , ,4, , ,5,4,4,5,4,4,5,5,4,4,5,3,2, ,5,3,2, ,1, ,4,4,5,4,5,5,4,4,5,5,4,5,5,4,4,5,4,3, ,3,15,5,19,1,12,1,16,1,3,4,2,3,2,2,1,1, , ,2, , ,3, , , ,4,0,0,1,8,9, ,3,2,7,9,2,3,4,3,2,3,3,3,2,1.13319603356217
15902999,1,51,6,15,1,12,30,42,1,2,2, ,0, ,6, ,3, ,1,1,10,10,2,2,2,3,5,2,2,3,1,1,4,4,4,4,3,2,3,5,2,2,3,1,1,5,4,4,4,3,2,4,3,2,3,4,5,2,3,2,3,3,2,3,2,4,4,2,4,4,4,3,3,3,1,2, , ,2,2, , ,3,5, , ,4,4,3,3,4,3,3,2,4,4,3,3,1,4, ,3, , , ,2, , , , ,3, , ,4,5,4,5,3,3,5,3,3,4,1,5, , ,5,1,6, ,1, ,4,3,4,5,5,5,3,2,4,4,3,3,3,3,3,4,3,3, ,5,1,1,5,1,5,4,5,3,3,3,2,3,2,1,1,1, , ,2, , ,3, , , ,4,0,0,1,3,1, ,3,1,7,15,4,3,1,2,2,1,1,1,1,1.01658385093168
15966268,2,19,2,1,1,2,2,4,1,2,1, ,0, ,6, ,1, ,1,1,10,1,3,2,2,3,4,3,3,4,4,1,4,4,3,2,2,1,3,4,3,3,3,4,1,4,4,3,2,2,1,5,4,3,4,5,4,3,4,3,5,4,4,3,4,5,5,4,3,4,4,4,4,4,1, , ,4,1, , ,3,3, , ,5,5,4,3,2,5,4,4,3,4,3,3,4,1,2, ,2, , , , , ,4, , , , ,3,4,4,5,4,4,5,5,3,5,4,1, , , ,2,1,3, ,1, ,3,3,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,2, ,2,11,10,15,10,4,1,4,1,1,4,2,3,3,1,1,1, , ,2, , ,4, , ,3, ,0,1,0,3,13, ,2,2,2,1,1,2,7,2,2,3,3,3,2,1.24075362318841
15982634,1,17,2,9,1,2,1,3,1,2,1, ,0, ,3, ,6, ,2,1, ,10,3,3,2,3,5,5,5,3,5,1,4,5,1,5,1,5,3,5,5,5,3,5,1,4,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , ,4,1, , ,1,5, , ,5,5,5,5,4,5,5,5,4,5,5,5,5,1,1, ,4,1,1, , , , ,5, , , , ,4,5,5,5,5,5,5,5,5,5,5,3, , ,5,3,4, ,3, ,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3, ,2,11,1,17,1,7,1,7,1,1,5,2,3,5,2,2,1, , ,2, , ,3, , ,3, ,0,1,0,2,11, ,2,1,1,9,2,1,5,1,2,3,3,3,3,1.38037807183365
16025539,2,61,7,9,1,3,15,18,1,2,1, ,0, ,6, ,6, ,1,1,3,2,4,3,1,5,3,4,5,5,5,4,2,3,5,3,4,3,5,3,4,5,5,4,4,3,4,5,3,3,4,4,4,4,3,5,5,2,4,4,4,3,4,4,4,4,4,3,4,4,5,4,4,4,1,2, , ,2,3, , ,3,5, , ,4,5,1,1,5,5,2,2,5,5,2,2,1,1, ,3, , , ,2, , , , ,5, , ,5,3,5,5,5,4,5,4,5,5,5,3,4, ,5,3,2, ,1, ,3,4,5,5,4,5,3,4,4,5,5,5,5,5,5,5,4,4, ,2,5,4,5,1,5,1,5,1,4,4,2,3,2,3,2,1, , ,1,2, ,3, , , ,4,0,0,1,5,9, ,3,2,8,9,2,3,4,3,2,3,1,1,1,.646101211689237
16028850,1,20,3,15,1,5,2,7,1,2,3, ,0, ,6, ,6, ,2,1, ,10,3,2,2,4,3,2,5,4,4,3,4,3,4,4,5,3,3,2,2,3,3,3,2,4,2,3,4,3,3,3,4,3,4,4,3,2,4,2,4,4,3,3,4,4,3,3,3,3,4,4,3,3,1, , ,4,2, , ,3,3, , ,4,4,2,2,4,4,4,4,3,3,3,4,3,1,1, ,3, , , , , , ,5, , , , ,4,5,3,4,4,4,4,4,3,4,3, , , ,3,1,2, ,1, ,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,2,3,1, ,2,18,9,21,7,21,16,21,14,2,3,2,3,3,1,2,1, , ,2, , ,4, , , ,4,0,0,1,2,12, ,3,1,2,15,4,2,6,1,2,2,3,2,3,.821086956521739
16045792,1,16,2,9,1,19,0,19,1,2,1, ,0, ,4, ,3, ,1,1,15,2,1,3,1,4,2,5,5,5,1,4,5,5,3,1,1,1,4,2,5,5,5,1,4,5,5,3,1,1,1,4,3,4,4,4,5,5,4,3,3,4,3,4,4,5,4,3,3,4,5,4,3,5,1, , , ,2, , , ,2, , , ,5,4,4,1,5,4,4,1,5,4,4,1,2, , ,4,2,2, , , , ,5, , , , ,3,3,4,3,3,3,3,3,3,4,3,6,2, ,6,1,3, ,1, ,3,3,4,4,4,4,5,5,4,4,5,4,4,4,5,4,4,4, ,1,12,1,20,1,21,9,21,4,5,3,2,3,3,3,2,1, , ,2, , ,3, , ,3, ,0,1,0,8,10, ,1,1,1,9,2,1,5,3,2,1,4,1,3,1.38037807183365
16057390,2,50,6,9,1,7,2,9,1,1,2, ,2, ,6, ,6, ,1,1,5,3,2,4,2,5,4,5,5,5,2,3,2,4,3,2,2,1,5,4,5,5,5,3,3,2,4,3,4,1,1,4,3,4,3,4,5,2,3,4,4,4,5,4,4,4,4,3,4,5,5,4,4,4,1,2, , ,2,2, , ,3,3, , ,5,3,2,2,5,4,2,2,5,4,2,2,1,1, ,2, , ,1, , , , ,4, , , ,4,4,4,5,5,4,5,5,5,4,5,3,2, ,5,3,2, ,1, ,4,4,5,5,4,4,5,4,5,5,5,5,4,5,5,5,5,1, ,2,17,5,21,3,21,19,21,17,3,2,0, ,2,3,1,1, , ,2, , ,4, , , ,4,0,0,2,5,2, ,2,2,7,9,2,2,1,3,2,1,3,2,3,1.13319603356217
16169688,2,19,2,4,1,5,15,20,1,1,3, ,2, ,6, ,1, ,1,1,15,5,4,2,2,3,5,4,4,4,5,5,4,5,1,2,2,2,3,4,4,3,4,4,5,4,5,1,2,1,3,5,4,3,3,5,5,4,5,2,4,3,3,2,3,4,4,2,2,2,4,5,4,4,1,2, ,4,3,3, ,3,5,5, ,5,4,5,3,3,5,5,3,3,5,5,4,4,1,4, ,3, , , ,2, ,4, , ,3, ,3,3,5,4,5,4,5,4,4,5,3,5,3,2, ,5,3,2, ,1, ,4,4,4,5,2,5,4,5,4,4,5,5,4,5,4,1,4,2, ,3,19,9,20,7,15,9,16,6,2,3,2,3,4,3,3,1, , ,1,2, ,3, , ,3, ,0,1,0,2,12, ,5,2,2,4,2,2,6,1,2,2,1,1,1,1.09478260869565
16175641,1,54,6,9,1,1,5,6,1,2,2, ,0, ,6, ,6, ,1,1,30,10,1,1,1,4,4,2,2,1,2,3,1,4,4,4,4,1,4,4,1,2,1,3,2,1,4,4,4,5,1,3,4,2,4,4,4,2,4,3,3,2,1,2,2,5,3,3,3,4,4,4,3,3,1,2, ,4,2,2, ,2,2,5, ,5,4,4,3,3,4,3,2,3,4,4,3,4,2, , ,2, , , ,2, , , , ,4, , ,5,3,5,5,5,1,4,3,4,3,3,5, , ,5,3, , ,1, ,4,4,4,4,5,4,3,1,4,4,3,3,3,4,3,4,4,4, ,1,19,11,20,10,21,11,21,9,2,3,1,1,3,1,1,1, , ,1,3, ,2,1, , , ,0,0,0,4,5, ,3,1,7,9,2,3,3,2,1,3,2,3,1,1.07712482468443
16200851,2,59,6,10,1,5,3,8,1,1,2, ,2, ,6, ,1, ,1,1,10,15,2,1,1,4,4,3,3,3,3,2,4,5,5,3,1,3,4,4,3,3,3,4,2,4,4,5,3,1,4,5,3,3,4,5,4,1,5,4,5,3,4,3,2,4,5,4,3,4,4,3,4,2,1,2, , ,1,2, , ,3,3, , ,4,3,3,1,5,4,3,2,5,4,2,3,2, , ,3, , , , , , ,5, , , , ,4,5,4,5,4,5,4,4,4,4,5,3,1, ,5,3,1, ,1, ,3,3,5,4,5,5,5,3,5,4,4,5,4,4,1,3,5,4, ,4,4,1,5,1,4,2,9,1,3,4,2,3,4,2,3,1, , ,2, , ,2,1, , , ,0,0,0,5,13, ,2,2,7,10,4,2,7,3,1,2,3,2,3,.957934782608696
16206048,2,36,4,4,1,12,2,14,2,2,0, ,0, ,6, ,6, ,1,2,7, ,3,3,2,4,4,4,4,4,4,4,5,5,1,1,5,3,4,4,4,4,4,4,4,5,5,1,1,5,3,2,4,3,1,5,4,3,3,4,4,3,4,3,2,3,4,1,3,4,3,3,3,4,1,2, , ,2,3, , ,5,5, , ,5,5,4,1,4,4,4,1,5,5,5,1,2, , ,3, , , ,2, , , , ,4, , ,5,5,5,5,4,4,5,4,5,3,1,2,3, ,1,5,3, ,1, ,3,3,5,5,5,5,4,4,5,5,4,4,3,3,5,2,3,4, ,4,17,1,20,1,19,7,21,1,1,2,0, ,3,2,2,5,2, ,2, , ,3,1, , , ,0,0,0,3,5, ,3,2,5,4,2,3,3,2,2,1,3,2,3,.729855072463768
16238941,1,62,7,2,1,5,10,15,1,1,2, ,2, ,3, ,6, ,1,1,10,10,2,2,1,4,5,4,4,4,4,2,5,5,3,5,3,5,4,5,4,4,4,4,2,5,5,3,5,3,5,4,4,4,3,5,5,4,5,4,4,4,4,3,4,3,5,4,4,4,4,4,4,4,1, ,3, ,2, ,2, ,3, ,3, ,4,4,5,4,4,4,5,4,4,4,5,4,1,2, ,4, , ,1, , , , ,4, , , ,4,4,4,5,5,5,5,4,4,4,5,2,1, ,1,5,3, ,1, ,4,4,4,5,4,5,5,5,4,4,5,4,4,4,3,4,4,3, ,3,11,5,15,1,19,11,21,11,5,4,2,3,4,2,2,1, , ,2, , ,3, , , ,4,0,0,1,4,7, ,4,1,8,2,3,3,3,2,2,2,1,2,2,.618790170132325
16248038,2,44,5,9,1,7,5,12,1,1,2, ,2, ,6, ,6, ,1,2,5, ,5,1,1,3,5,5,5,5,5,4,4,5,2,3,2,2,3,4,5,4,5,4,4,2,2,2,3,2,5,5,2,4,5,5,5,5,5,2,5,5,3,3,4,5,5,4,3,4,4,4,5,5,1,2, ,4,3,3, ,3,3,4, ,2,5,5,2,5,5,4,3,5,5,4,4,5,1,1, ,4, , , , , , ,5, , , , ,5,4,4,5,5,5,4,4,5,4,3,2,1, ,3,4,2, ,1, ,4,4,4,4,5,4,5,5,4,5,5,4,3,5,4,4,3,4, ,4,15,11,19,7,21,7,21,5,3,4,2,3,4,2,2,1, , ,2, , ,3, , ,3, ,0,1,0,4,9, ,3,2,6,9,2,3,4,2,2,1,2,2,2,1.16776811594203
16395771,2,51,6,8,1,5,30,35,1,1,2, ,2, ,3, ,6, ,1,1,10,10,2,2,1,3,4,4,3,3,3,2,3,5,2,2,2,2,3,4,3,3,4,3,2,3,5,2,2,2,2,4,2,2,3,5,4,1,5,2,4,4,3,2,3,4,3,2,3,5,2,4,3,2,1,2, , ,1,3, , ,4,5, , ,4,2,5,2,4,2,4,2,4,2,5,2,1,1, ,4, , , , , , ,5, , , , ,4,4,4,3,5,5,3,2,3,2,5, , , ,5,3,2, ,1, ,3,3,4,5,4,4,4,2,4,5,3,3,4,5,2,4,3,1, ,7,17,11,21,1,21,11,21,7,3,4,2,3,2,1,1,1, , ,2, , ,2,1, , , ,0,0,0,4,9, ,3,2,7,8,4,3,4,2,1,2,1,1,1,.547391304347826
16415140,1,62,7,3,1,3,50,53,1,2,2, ,0, ,3, ,6, ,1,2,5, ,4,2,2,2,5,2,2,1,4,2,3,4,2,4,2,1,2,5,3,2,1,4,2,3,4,4,4,2,2,3,3,3,3,5,5,4,4,3,4,4,3,3,3,5,4,3,2,4,4,4,4,3,1, , ,4,2, , ,1,1, , ,3,4,2,2,3,5,2,2,3,4,2,2,4,2, , ,3, , , , , , ,5, , , , ,4,4,4,4,4,3,4,3,4,3,1,2, , ,1,2,5, ,1, ,3,3,4,4,3,4,4,4,5,4,4,3,3,4,3,3,4,3, ,4,17,3,19,1,15,3,19,1,1,4,2,3,2,1,1,1, , ,2, , ,2,1, , , ,0,0,0,3,3, ,3,1,8,3,3,3,2,2,1,3,1,1,1,.583884057971015
16424406,2,61,7,16,1,2,5,7,1,2,2, ,0, ,6, ,1, ,1,2,10, ,1,1,1,3,5,3,3,4,5,3,5,5,3,4,3,3,5,5,3,3,4,5,3,5,5,4,4,3,3,4,3,1,3,4,4,2,4,4,4,4,4,4,5,4,4,3,3,4,4,4,3,4,1, , ,4,3, , ,3,2, , ,3,5,4,4,5,5,4,4,5,5,4,4,5,1,4, ,4, , , , , , ,5, , , , ,5,5,4,5,5,2,5,4,3,3,2, , , ,6,1,2, ,1, ,5,5,5,4,3,5,4,3,5,4,4,4,4,4,4,5,4,1, ,5,21,13,21,11,21,11,21,7,4,3,1,1,2,2,1,1, , ,2, , ,3, , , ,4,0,0,2,4,13, ,2,2,8,16,4,2,7,2,2,3,2,2,1,.633821510297483
16453539,1,60,7,2,1,1,1,2,1,2,1, ,0, ,6, ,6, ,1,1,10,3,2,2,2,2,4,3,3,2,3,1,2,4,4,4,2,2,2,4,3,3,2,3,1,2,4,4,4,2,2,4,2,2,3,4,4,2,3,2,2,2,2,2,2,4,4,3,3,3,3,4,3,3,1,2, , ,2,3, , ,3,5, , ,4,4,3,3,5,4,3,3,5,4,3,3,2, , ,4, , , ,2, , , , ,3, , ,4,3,4,4,4,2,3,3,4,2,5, , , ,5, , , ,1, ,3,3,5,4,4,4,4,2,5,3,5,3,5,4,2,3,3,1, ,3,17,1,21,1,11,1,21,1,3,2,0, ,1,1,1,1, , ,2, , ,1, , , , ,0,0,0,3,1, ,2,1,8,2,3,2,1,2,1,3,3,3,2,.618790170132325
16467528,2,68,7,1,1,5,7,12,1,2,3, ,0, ,3, ,1, ,1,1,1,2,4,1,1,5,3,4,5,5,5,4,5,4,5,5,4,3,4,3,5,4,5,4,3,4,4,4,4,4,4,5,5,3,3,5,5,2,4,3,4,4,3,4,4,4,4,4,4,3,3,4,3,4,1,2,3,4,2,3,1,1,3,2,4,5,4,4,5,4,4,5,4,5,4,5,5,3,1,4, ,3, , , ,2,3, , , ,4,5, ,4,4,4,4,3,3,5,4,5,4,2,4,5, ,2,4,3, ,1, ,2,2,4,5,5,3,4,4,5,5,5,5,5,5,4,4,5,2, ,3,21,6,21,1,21,5,21,1,1,4,2,3,4,2,2,1, , ,2, , ,5, , ,3,4,0,1,3,7,1, ,2,2,8,1,1,2,1,3,3,2,2,2,2,.630891672807664
16480081,1,25,3,2,1,5,5,10,1,2,1, ,0, ,3, ,5, ,1,1,15,1,1,1,2,3,4,4,2,1,2,1,5,5,1,3,1,5,3,4,4,2,1,1,1,5,5,1,3,1,5,4,1,3,1,4,5,1,3,3,3,3,3,1,3,3,3,2,4,3,3,3,3,1,1,2, ,4,2,3, ,3,2,5, ,3,4,4,4,5,4,4,4,5,4,3,4,3,2, , ,3, , , , , , ,5, , , , ,3,3,1,3,4,2,2,4,5,2,3,5, , ,5,2,3, ,1, ,4,4,4,4,4,5,5,2,5,5,4,5,5,2,4,1,5,1, ,2,21,5,21,1,17,9,17,1,4,1,0, ,1,1,1,1, , ,1,4, ,4, , , ,4,0,0,1,4,5, ,3,1,3,2,3,3,3,2,2,2,2,2,2,1.09478260869565
